Date,Open,High,Low,Close,Volume
2017-02-27 14:30:00,152.12,153.56,150.96,152.68,2206078.0
2017-02-28 14:30:00,151.36,152.6,150.8,151.44,2662222.0
2017-03-01 14:30:00,153.16,155.84,152.96,155.56,3826529.0
2017-03-02 14:30:00,153.8,154.96,151.68,151.8,2503189.0
2017-03-03 14:30:00,152.24,153.08,150.72,151.44,2469809.0
2017-03-06 14:30:00,151.56,152.6,150.48,152.4,3283569.0
2017-03-07 14:30:00,153.0,153.28,149.96,150.24,2532348.0
2017-03-08 14:30:00,149.04,150.24,143.6,143.8,6609971.0
2017-03-09 14:30:00,143.08,145.28,141.08,144.8,6824816.0
2017-03-10 14:30:00,146.08,146.28,143.2,144.44,3622985.0
2017-03-13 13:30:00,144.16,146.64,144.16,145.44,3240206.0
2017-03-14 13:30:00,142.96,144.0,140.0,143.52,5931207.0
2017-03-15 13:30:00,145.2,148.32,144.08,147.88,6414496.0
2017-03-16 13:30:00,148.52,148.52,146.16,146.28,4072985.0
2017-03-17 13:30:00,147.04,147.48,145.36,145.76,3055945.0
2017-03-20 13:30:00,144.04,146.22,143.52,145.9652,4695127.0
2017-03-21 13:30:00,146.4,146.48,142.08,142.76,3829254.0
2017-03-22 13:30:00,141.8,143.04,140.14,141.24,5222521.0
2017-03-23 13:30:00,140.8,142.4796,140.18,140.68,2850550.0
2017-03-24 13:30:00,141.16,141.92,140.24,140.84,3115009.0
2017-03-27 13:30:00,138.52,141.88,138.24,141.48,3578344.0
2017-03-28 13:30:00,142.08,145.64,141.32,145.16,7357424.0
2017-03-29 13:30:00,145.04,149.48,144.76,149.04,5011669.0
2017-03-30 13:30:00,150.24,150.8,147.76,147.76,5010982.0
2017-03-31 13:30:00,147.4,150.16,147.08,149.76,3752399.0
2017-04-03 13:30:00,149.56,150.2,146.72,149.16,5144644.0
2017-04-04 13:30:00,149.48,151.32,148.1,151.16,3921916.0
2017-04-05 13:30:00,152.88,154.56,147.48,147.6,9449825.0
2017-04-06 13:30:00,148.84,150.6,148.4,149.64,4378989.0
2017-04-07 13:30:00,150.24,150.52,148.2,148.88,4379654.0
2017-04-10 13:30:00,150.16,151.88,149.52,151.36,2763714.0
2017-04-11 13:30:00,151.36,151.56,149.0524,151.56,3573906.0
2017-04-12 13:30:00,151.52,153.28,148.48,148.84,5025242.0
2017-04-13 13:30:00,149.24,149.4,144.88,145.32,5102348.0
2017-04-17 13:30:00,145.48,145.96,144.22,145.96,2494381.0
2017-04-18 13:30:00,144.88,146.4,142.84,143.76,3746446.0
2017-04-19 13:30:00,144.2,144.56,139.44,139.8,6437516.0
2017-04-20 13:30:00,140.48,141.56,139.92,139.96,5303588.0
2017-04-21 13:30:00,140.4,141.48,138.92,140.44,5457623.0
2017-04-24 13:30:00,141.8,142.68,140.56,141.52,2864214.0
2017-04-25 13:30:00,141.68,144.48,140.88,144.36,3327155.0
2017-04-26 13:30:00,143.32,146.96,143.04,143.48,3893897.0
2017-04-27 13:30:00,142.28,142.32,138.6,141.0,5051420.0
2017-04-28 13:30:00,142.28,142.5,139.4804,139.8,3150772.0
2017-05-01 13:30:00,139.32,140.28,138.8,139.56,2675064.0
2017-05-02 13:30:00,139.72,141.68,137.6,138.68,4316646.0
2017-05-03 13:30:00,138.76,140.0,137.08,138.76,4925778.0
2017-05-04 13:30:00,137.2,145.96,132.04,134.04,7608014.0
2017-05-05 13:30:00,134.64,139.44,134.2,139.32,5179100.0
2017-05-08 13:30:00,139.44,141.68,138.44,141.16,3234259.0
2017-05-09 13:30:00,141.36,141.72,139.08,139.36,3917714.0
2017-05-10 13:30:00,140.96,143.48,140.36,142.56,4121158.0
2017-05-11 13:30:00,143.6,143.8,141.08,141.72,3529223.0
2017-05-12 13:30:00,141.8,142.3596,140.6,141.16,2751531.0
2017-05-15 13:30:00,144.88,145.12,141.36,142.2,3850507.0
2017-05-16 13:30:00,142.8,142.8,139.84,140.84,3709433.0
2017-05-17 13:30:00,139.6,141.32,138.62,138.76,4335796.0
2017-05-18 13:30:00,138.24,139.54,136.88,138.76,2889127.0
2017-05-19 13:30:00,139.96,142.48,139.32,142.08,4107814.0
2017-05-22 13:30:00,143.24,143.24,140.32,140.96,3060000.0
2017-05-23 13:30:00,141.08,141.32,139.52,140.84,3949339.0
2017-05-24 13:30:00,140.4,141.84,138.08,139.0,4583290.0
2017-05-25 13:30:00,138.28,141.82,134.42,135.4,7119926.0
2017-05-26 13:30:00,135.88,136.12,134.28,135.72,3225584.0
2017-05-30 13:30:00,134.44,134.64,131.88,131.92,5169297.0
2017-05-31 13:30:00,130.32,131.2,128.28,130.28,5283371.0
2017-06-01 13:30:00,131.2,133.36,129.84,132.04,5006317.0
2017-06-02 13:30:00,130.76,130.822,127.96,129.28,4617430.0
2017-06-05 13:30:00,128.52,129.96,127.9,128.88,3020939.0
2017-06-06 13:30:00,128.68,132.52,128.0,132.16,5720591.0
2017-06-07 13:30:00,131.24,132.2,126.28,126.72,7118448.0
2017-06-08 13:30:00,126.16,127.92,125.48,125.72,6662138.0
2017-06-09 13:30:00,126.4,131.16,125.92,130.44,6997522.0
2017-06-12 13:30:00,132.12,133.46,130.46,131.28,6136510.0
2017-06-13 13:30:00,131.44,134.72,130.88,134.64,5898663.0
2017-06-14 13:30:00,133.36,133.68,128.4,128.8,8469438.0
2017-06-15 13:30:00,128.36,129.44,124.68,125.64,6467772.0
2017-06-16 13:30:00,126.68,126.68,124.7,126.6,3617609.0
2017-06-19 13:30:00,127.2,127.72,125.84,126.24,3766931.0
2017-06-20 13:30:00,124.04,125.48,121.56,124.76,7448642.0
2017-06-21 13:30:00,124.16,125.68,119.58,120.68,10028824.0
2017-06-22 13:30:00,121.56,122.96,120.52,120.84,5061446.0
2017-06-23 13:30:00,121.36,124.12,120.8,124.08,4570229.0
2017-06-26 13:30:00,124.8,126.32,123.4,124.4,5096514.0
2017-06-27 13:30:00,125.24,126.42,124.34,124.52,3846347.0
2017-06-28 13:30:00,124.44,126.88,123.72,125.24,4290461.0
2017-06-29 13:30:00,126.12,128.6,125.8,126.8,4884384.0
2017-06-30 13:30:00,127.68,129.08,126.04,127.68,4406965.0
2017-07-03 13:30:00,128.72,131.12,128.44,130.44,2254730.0
2017-07-05 13:30:00,129.28,129.28,125.46,126.0,5319787.0
2017-07-06 13:30:00,127.4,127.58,122.72,123.16,5934278.0
2017-07-07 13:30:00,122.24,122.76,119.66,122.64,5691864.0
2017-07-10 13:30:00,122.0,125.0152,121.72,124.52,3487717.0
2017-07-11 13:30:00,124.52,126.88,123.32,125.64,2854285.0
2017-07-12 13:30:00,127.44,128.8,125.0,125.6,5010517.0
2017-07-13 13:30:00,125.72,126.68,124.52,126.56,3227703.0
2017-07-14 13:30:00,127.12,128.04,126.5,127.64,2510962.0
2017-07-17 13:30:00,127.28,128.94,126.8,127.56,2206207.0
2017-07-18 13:30:00,128.84,128.92,125.16,126.0,3835917.0
2017-07-19 13:30:00,126.12,130.8,125.6,130.64,5908339.0
2017-07-20 13:30:00,131.6,131.88,127.88,128.16,5111900.0
2017-07-21 13:30:00,128.08,128.6,126.06,126.6,4576555.0
2017-07-24 13:30:00,127.32,127.72,125.72,126.48,2410439.0
2017-07-25 13:30:00,128.84,131.92,128.48,130.52,4910257.0
2017-07-26 13:30:00,131.6,133.04,129.66,130.32,5592547.0
2017-07-27 13:30:00,130.52,131.92,129.16,131.64,3318098.0
2017-07-28 13:30:00,131.48,134.16,130.32,131.36,3995179.0
2017-07-31 13:30:00,131.08,131.4,128.4,130.08,3968865.0
2017-08-01 13:30:00,129.92,130.64,128.26,129.12,3249794.0
2017-08-02 13:30:00,128.12,128.36,125.04,126.64,7202543.0
2017-08-03 13:30:00,126.8,126.92,121.64,122.2,5469443.0
2017-08-04 13:30:00,122.64,125.44,122.2,125.08,3628691.0
2017-08-07 13:30:00,124.44,124.48,122.16,123.04,2617991.0
2017-08-08 13:30:00,122.32,124.92,121.9,122.84,3696549.0
2017-08-09 13:30:00,123.4,124.64,122.4,123.28,5525688.0
2017-08-10 13:30:00,124.2,124.88,121.36,121.48,3999392.0
2017-08-11 13:30:00,121.44,122.24,120.48,121.72,3477767.0
2017-08-14 13:30:00,122.12,122.6,120.18,120.4,2470679.0
2017-08-15 13:30:00,120.08,120.24,118.44,119.88,3683779.0
2017-08-16 13:30:00,120.04,121.04,117.68,118.2,3395082.0
2017-08-17 13:30:00,117.6,119.6,116.4,116.4,3434735.0
2017-08-18 13:30:00,116.72,118.8,115.92,117.84,3738756.0
2017-08-21 13:30:00,117.44,117.48,115.84,116.36,3330955.0
2017-08-22 13:30:00,116.76,117.84,116.76,117.36,2265970.0
2017-08-23 13:30:00,117.08,119.44,116.4,118.48,2112656.0
2017-08-24 13:30:00,117.96,119.36,117.76,118.76,1807101.0
2017-08-25 13:30:00,119.36,119.68,118.72,119.04,2504846.0
2017-08-28 13:30:00,119.12,119.9,116.9,118.32,3015421.0
2017-08-29 13:30:00,117.36,118.48,116.0,118.16,2244511.0
2017-08-30 13:30:00,117.48,119.2,116.54,118.48,1731260.0
2017-08-31 13:30:00,119.6,121.18,119.04,120.64,3315044.0
2017-09-01 13:30:00,120.68,122.8,119.76,122.44,2557492.0
2017-09-05 13:30:00,123.6,124.08,120.6,121.68,2709797.0
2017-09-06 13:30:00,122.8,124.68,122.6,123.72,3068494.0
2017-09-07 13:30:00,123.52,123.64,121.44,123.04,2327631.0
2017-09-08 13:30:00,122.72,122.72,118.12,119.56,4585106.0
2017-09-11 13:30:00,119.8,121.52,119.52,120.68,3723644.0
2017-09-12 13:30:00,121.2,124.62,120.9204,123.32,4768267.0
2017-09-13 13:30:00,124.08,127.62,124.0,126.76,6785392.0
2017-09-14 13:30:00,127.9,129.3,126.3336,127.4,4223007.0
2017-09-15 13:30:00,127.6,127.76,126.04,127.32,3432436.0
2017-09-18 13:30:00,126.88,128.58,126.8,128.44,3461321.0
2017-09-19 13:30:00,128.72,129.22,127.88,128.72,3503901.0
2017-09-20 13:30:00,129.24,132.32,129.24,131.44,6613093.0
2017-09-21 13:30:00,131.16,131.7412,130.08,131.64,2248956.0
2017-09-22 13:30:00,131.2,132.8,130.88,132.16,2970740.0
2017-09-25 13:30:00,133.32,136.16,133.12,135.92,6967024.0
2017-09-26 13:30:00,134.92,136.72,134.28,136.48,3032188.0
2017-09-27 13:30:00,136.92,137.52,134.52,137.48,3839199.0
2017-09-28 13:30:00,137.8,138.76,135.42,136.8,3585539.0
2017-09-29 13:30:00,136.04,137.08,135.22,136.36,3614072.0
2017-10-02 13:30:00,134.0,137.1812,133.0,137.16,3442419.0
2017-10-03 13:30:00,136.52,137.48,136.08,137.08,1571491.0
2017-10-04 13:30:00,137.12,138.0,135.5776,136.28,2287038.0
2017-10-05 13:30:00,136.48,138.0,136.4,137.4,1814666.0
2017-10-06 13:30:00,135.2,136.22,133.94,134.32,2443275.0
2017-10-09 13:30:00,134.72,135.24,133.8,134.76,1725998.0
2017-10-10 13:30:00,136.28,136.84,134.32,134.56,1956159.0
2017-10-11 13:30:00,134.92,135.44,133.32,135.36,2660308.0
2017-10-12 13:30:00,133.56,134.92,132.58,134.36,2864223.0
2017-10-13 13:30:00,135.76,136.2,134.24,134.4,1929109.0
2017-10-16 13:30:00,135.24,135.98,134.06,134.52,1957521.0
2017-10-17 13:30:00,134.64,135.42,133.16,134.68,2000968.0
2017-10-18 13:30:00,134.76,136.04,133.4,133.4,3175579.0
2017-10-19 13:30:00,132.28,133.4,131.76,132.56,2063944.0
2017-10-20 13:30:00,132.64,133.56,132.12,133.2,2661052.0
2017-10-23 13:30:00,133.64,133.88,129.96,130.04,2324642.0
2017-10-24 13:30:00,130.72,131.48,129.2,130.12,4107824.0
2017-10-25 13:30:00,129.64,130.08,127.24,129.0,3816450.0
2017-10-26 13:30:00,129.08,129.72,126.68,129.68,3126661.0
2017-10-27 13:30:00,128.92,133.72,128.2,133.48,4610130.0
2017-10-30 13:30:00,133.92,135.96,133.64,135.0,3439081.0
2017-10-31 13:30:00,134.84,137.56,134.16,137.12,3133540.0
2017-11-01 13:30:00,138.24,141.72,138.2,141.2,7247505.0
2017-11-02 13:30:00,140.52,141.32,137.98,139.52,3976827.0
2017-11-03 13:30:00,139.6,142.52,138.68,141.4,3873131.0
2017-11-06 14:30:00,142.36,147.4,142.12,147.32,7771445.0
2017-11-07 14:30:00,147.12,147.48,145.72,146.6,3381571.0
2017-11-08 14:30:00,145.84,146.56,143.2,144.4,5460422.0
2017-11-09 14:30:00,143.6,146.64,143.36,146.4,3831632.0
2017-11-10 14:30:00,146.08,147.56,144.54,145.96,3108519.0
2017-11-13 14:30:00,145.8,146.44,143.44,143.52,3749815.0
2017-11-14 14:30:00,142.72,143.0,138.36,138.48,6027821.0
2017-11-15 14:30:00,136.76,137.68,135.4,136.72,4021349.0
2017-11-16 14:30:00,137.12,138.07,135.84,137.2,2792859.0
2017-11-17 14:30:00,138.44,140.28,138.04,140.0,3114952.0
2017-11-20 14:30:00,138.84,139.04,136.6,138.32,3075151.0
2017-11-21 14:30:00,139.16,140.28,137.8424,138.8,3922706.0
2017-11-22 14:30:00,140.44,141.4,139.8,141.16,3099498.0
2017-11-24 14:30:00,142.2,142.48,141.0,141.28,2271245.0
2017-11-27 14:30:00,140.4,140.68,137.68,137.68,3447321.0
2017-11-28 14:30:00,137.72,139.32,136.94,138.76,3072022.0
2017-11-29 14:30:00,138.6,140.6,137.62,139.44,3724989.0
2017-11-30 14:30:00,140.56,144.04,140.56,142.88,7069135.0
2017-12-01 14:30:00,144.76,147.72,143.64,145.72,6059802.0
2017-12-04 14:30:00,144.8,147.68,143.4,143.84,3671137.0
2017-12-05 14:30:00,143.08,144.76,142.32,142.56,2454472.0
2017-12-06 14:30:00,141.4,141.48,138.04,138.2,4026853.0
2017-12-07 14:30:00,138.28,139.92,137.6,139.2,2576301.0
2017-12-08 14:30:00,140.76,142.54,139.68,141.2,3151668.0
2017-12-11 14:30:00,141.6,144.0,141.2,142.92,2370481.0
2017-12-12 14:30:00,143.6,143.68,140.36,140.72,4272913.0
2017-12-13 14:30:00,141.32,141.32,139.04,139.32,5962515.0
2017-12-14 14:30:00,138.8,140.32,137.84,137.92,2529447.0
2017-12-15 14:30:00,139.12,139.12,136.2,136.32,2939894.0
2017-12-18 14:30:00,137.16,139.88,137.0,139.0,2968110.0
2017-12-19 14:30:00,139.52,141.08,138.82,139.24,2189529.0
2017-12-20 14:30:00,140.2,142.88,138.92,142.72,4101530.0
2017-12-21 14:30:00,142.32,147.0,141.98,146.64,5330836.0
2017-12-22 14:30:00,147.32,148.68,145.88,147.28,3172658.0
2017-12-26 14:30:00,147.92,150.76,147.44,150.56,3753449.0
2017-12-27 14:30:00,150.2,150.6,149.04,149.36,3166452.0
2017-12-28 14:30:00,149.2,150.76,149.16,150.48,2223559.0
2017-12-29 14:30:00,150.8,151.28,148.72,148.72,5701684.0
2018-01-02 14:30:00,150.4,152.92,149.96,152.88,4282616.0
2018-01-03 14:30:00,153.4,155.52,153.4,154.4,4604558.0
2018-01-04 14:30:00,155.12,155.54,152.76,155.16,3927206.0
2018-01-05 14:30:00,154.16,154.64,152.8,154.16,3039401.0
2018-01-08 14:30:00,154.0,155.24,152.76,155.08,1949050.0
2018-01-09 14:30:00,155.36,156.24,154.5,154.84,3194859.0
2018-01-10 14:30:00,155.28,156.16,153.86,153.92,2644712.0
2018-01-11 14:30:00,155.0,159.48,154.36,157.6,4836939.0
2018-01-12 14:30:00,157.32,159.08,156.84,158.88,3629077.0
2018-01-16 14:30:00,158.88,159.68,155.84,156.0,4313889.0
2018-01-17 14:30:00,156.36,158.68,155.04,157.32,3445644.0
2018-01-18 14:30:00,156.8,157.5,154.72,155.52,2965322.0
2018-01-19 14:30:00,154.48,155.08,153.52,154.88,3280866.0
2018-01-22 14:30:00,154.88,158.84,154.8,158.76,4225971.0
2018-01-23 14:30:00,159.64,160.18,157.5,159.4,3218754.0
2018-01-24 14:30:00,159.8,160.78,157.68,158.88,4527896.0
2018-01-25 14:30:00,159.72,159.8,155.0324,155.64,4281935.0
2018-01-26 14:30:00,156.12,156.8,155.12,156.24,1641771.0
2018-01-29 14:30:00,154.52,155.88,152.96,153.2,4309462.0
2018-01-30 14:30:00,151.12,151.44,147.0544,147.88,9661670.0
2018-01-31 14:30:00,147.96,148.84,146.28,147.64,5880476.0
2018-02-01 14:30:00,148.0,149.52,146.48,148.36,4445550.0
2018-02-02 14:30:00,146.2,146.44,141.48,142.04,9292165.0
2018-02-05 14:30:00,140.36,142.88,136.12,137.48,7038508.0
2018-02-06 14:30:00,136.0,140.0232,133.84,139.28,5676966.0
2018-02-07 14:30:00,139.6,141.4,134.72,134.84,7145886.0
2018-02-08 14:30:00,135.44,136.4,129.16,129.52,8111557.0
2018-02-09 14:30:00,130.36,130.8,123.92,129.56,8070316.0
2018-02-12 14:30:00,131.16,134.18,130.92,132.92,4512259.0
2018-02-13 14:30:00,131.44,132.62,130.38,131.12,2694995.0
2018-02-14 14:30:00,129.4,136.4,129.2,136.08,6464194.0
2018-02-15 14:30:00,136.36,136.82,132.484,136.36,3673094.0
2018-02-16 14:30:00,135.4,137.96,135.2,135.68,2758372.0
2018-02-20 14:30:00,136.08,137.36,134.52,135.28,3734387.0
2018-02-21 14:30:00,134.56,135.96,132.0,132.04,4220935.0
2018-02-22 14:30:00,133.16,137.24,132.62,134.92,4063610.0
2018-02-23 14:30:00,135.92,138.6,135.44,138.56,2721134.0
2018-02-26 14:30:00,139.2,140.28,137.94,139.16,2318084.0
2018-02-27 14:30:00,138.68,140.04,135.76,135.88,3642222.0
2018-02-28 14:30:00,136.72,137.8,132.2,132.24,3874684.0
2018-03-01 14:30:00,132.52,135.2,132.28,133.6,4234147.0
2018-03-02 14:30:00,132.56,136.8,131.24,136.56,3540562.0
2018-03-05 14:30:00,135.76,139.96,135.52,139.04,3003531.0
2018-03-06 14:30:00,139.88,140.26,137.38,137.76,3257542.0
2018-03-07 14:30:00,136.4,138.76,135.12,136.36,3375825.0
2018-03-08 14:30:00,136.52,137.16,134.88,136.12,2523975.0
2018-03-09 14:30:00,137.6,139.32,137.28,139.08,2806151.0
2018-03-12 13:30:00,139.0,140.4,137.74,139.24,2316631.0
2018-03-13 13:30:00,139.76,140.76,138.0,138.64,2826176.0
2018-03-14 13:30:00,139.36,139.64,137.72,138.12,2820207.0
2018-03-15 13:30:00,138.76,139.76,135.44,136.24,3181150.0
2018-03-16 13:30:00,136.24,138.56,135.32,137.68,3567485.0
2018-03-19 13:30:00,136.92,137.1,133.2396,134.24,4208928.0
2018-03-20 13:30:00,135.4,137.36,135.36,136.28,2901993.0
2018-03-21 13:30:00,137.48,142.52,136.84,141.96,4711885.0
2018-03-22 13:30:00,140.16,141.4,138.8,138.96,3318470.0
2018-03-23 13:30:00,140.32,142.96,138.4,138.8,5274304.0
2018-03-26 13:30:00,140.24,141.44,137.76,141.4,3874279.0
2018-03-27 13:30:00,141.8,141.92,137.1,137.96,2763716.0
2018-03-28 13:30:00,138.64,139.8,136.44,137.04,3777660.0
2018-03-29 13:30:00,137.52,141.48,137.52,140.88,3712293.0
2018-04-02 13:30:00,139.76,140.02,133.42,136.12,5356485.0
2018-04-03 13:30:00,136.8,138.64,134.38,138.44,3303345.0
2018-04-04 13:30:00,135.76,138.66,134.92,138.52,3201834.0
2018-04-05 13:30:00,139.08,143.54,138.96,142.48,5776772.0
2018-04-06 13:30:00,141.56,142.46,136.02,138.64,4892228.0
2018-04-09 13:30:00,140.0,141.28,138.72,138.84,4196866.0
2018-04-10 13:30:00,141.6,145.92,141.16,144.68,5766891.0
2018-04-11 13:30:00,145.0,148.28,144.44,147.32,5888923.0
2018-04-12 13:30:00,147.4,147.88,145.28,147.04,3328558.0
2018-04-13 13:30:00,147.64,150.64,147.64,149.52,4310828.0
2018-04-16 13:30:00,149.32,151.52,148.2,150.6,6022280.0
2018-04-17 13:30:00,150.6,152.28,149.7,151.56,3195049.0
2018-04-18 13:30:00,153.56,158.32,153.36,156.24,8438541.0
2018-04-19 13:30:00,156.6,157.9,155.04,155.92,6467152.0
2018-04-20 13:30:00,154.84,156.22,153.4,155.44,4035255.0
2018-04-23 13:30:00,154.2,156.56,153.0,156.48,4229572.0
2018-04-24 13:30:00,156.84,158.52,153.16,154.56,6635907.0
2018-04-25 13:30:00,154.24,156.8,153.0432,156.48,4992544.0
2018-04-26 13:30:00,157.32,158.82,156.06,158.6,3392743.0
2018-04-27 13:30:00,158.0,158.16,155.44,155.72,4908078.0
2018-04-30 13:30:00,155.24,159.12,155.2,157.52,6027064.0
2018-05-01 13:30:00,156.32,157.28,154.6,156.8,4911724.0
2018-05-02 13:30:00,156.28,159.6,156.28,158.24,3554188.0
2018-05-03 13:30:00,157.12,157.76,154.04,155.56,5015975.0
2018-05-04 13:30:00,155.48,158.88,155.24,158.44,3164957.0
2018-05-07 13:30:00,160.0,164.04,159.16,159.4,7174142.0
2018-05-08 13:30:00,159.16,162.72,155.24,162.68,11144472.0
2018-05-09 13:30:00,165.16,168.28,164.98,165.56,6248515.0
2018-05-10 13:30:00,166.44,167.24,164.68,166.32,4618868.0
2018-05-11 13:30:00,166.36,167.08,164.5204,165.08,4165916.0
2018-05-14 13:30:00,165.76,167.56,165.76,167.16,3433949.0
2018-05-15 13:30:00,167.08,168.12,165.16,167.8,3706171.0
2018-05-16 13:30:00,167.2,169.36,166.36,168.92,2998392.0
2018-05-17 13:30:00,170.0,174.6,169.84,174.08,6098355.0
2018-05-18 13:30:00,173.92,174.46,171.96,172.64,3631727.0
2018-05-21 13:30:00,174.0,176.88,173.26,176.88,3456196.0
2018-05-22 13:30:00,176.96,179.0,171.44,172.32,7544038.0
2018-05-23 13:30:00,171.36,172.38,168.16,171.36,6091356.0
2018-05-24 13:30:00,168.28,170.38,167.28,168.84,6085436.0
2018-05-25 13:30:00,164.24,164.6,160.2,163.52,9941628.0
2018-05-29 13:30:00,161.56,165.32,161.52,164.24,5494954.0
2018-05-30 13:30:00,165.32,171.1028,165.2,170.32,6717110.0
2018-05-31 13:30:00,168.84,172.88,168.6,169.0,4497427.0
2018-06-01 13:30:00,168.84,171.0,166.86,168.6,3931485.0
2018-06-04 13:30:00,169.2,170.28,163.68,164.68,3793970.0
2018-06-05 13:30:00,163.32,165.92,162.48,164.28,3676487.0
2018-06-06 13:30:00,165.32,165.92,162.68,164.68,3670101.0
2018-06-07 13:30:00,165.44,169.72,165.4,168.84,3969548.0
2018-06-08 13:30:00,168.6,169.36,166.04,168.16,4232441.0
2018-06-11 13:30:00,167.32,170.3,167.2,169.36,2599171.0
2018-06-12 13:30:00,169.36,170.9,167.92,168.72,2785699.0
2018-06-13 13:30:00,168.0,169.72,166.96,168.64,4470768.0
2018-06-14 13:30:00,169.64,170.64,166.32,166.8,5222670.0
2018-06-15 13:30:00,165.08,165.48,161.24,161.68,5065504.0
2018-06-18 13:30:00,161.92,167.4,161.44,165.16,5645267.0
2018-06-19 13:30:00,162.48,167.36,162.02,166.6,3461507.0
2018-06-20 13:30:00,168.72,169.88,166.44,169.44,4316234.0
2018-06-21 13:30:00,167.76,168.64,164.36,165.04,3967490.0
2018-06-22 13:30:00,171.4,172.4,169.7,170.36,6023249.0
2018-06-25 13:30:00,170.32,170.56,164.9732,165.88,5572166.0
2018-06-26 13:30:00,166.6,170.4796,165.28,169.84,5388685.0
2018-06-27 13:30:00,171.76,175.48,171.52,172.16,5319384.0
2018-06-28 13:30:00,172.8,173.2,169.74,171.64,3936209.0
2018-06-29 13:30:00,172.56,175.36,171.88,172.24,3226648.0
2018-07-02 13:30:00,170.72,170.72,167.456,168.96,3080877.0
2018-07-03 13:30:00,172.0,173.88,169.64,170.72,2876244.0
2018-07-05 13:30:00,172.04,172.76,169.2,170.48,2974837.0
2018-07-06 13:30:00,169.44,174.12,169.0,173.64,2581363.0
2018-07-09 13:30:00,174.6,178.3,174.44,178.08,3733170.0
2018-07-10 13:30:00,179.6,181.8,176.92,177.8,4364950.0
2018-07-11 13:30:00,175.96,178.28,171.48,173.12,5104734.0
2018-07-12 13:30:00,174.28,174.44,170.48,172.68,4425321.0
2018-07-13 13:30:00,172.52,175.02,172.08,172.76,3752366.0
2018-07-16 13:30:00,170.04,171.68,166.68,169.28,4552823.0
2018-07-17 13:30:00,168.6,170.6,167.32,169.36,3448851.0
2018-07-18 13:30:00,168.28,170.324,165.52,169.8,4474513.0
2018-07-19 13:30:00,169.0,171.38,168.92,170.68,3618337.0
2018-07-20 13:30:00,171.16,171.4,168.5488,170.0,3548396.0
2018-07-23 13:30:00,170.52,171.12,168.72,169.2,1950662.0
2018-07-24 13:30:00,169.92,172.76,169.76,170.76,3325977.0
2018-07-25 13:30:00,170.84,172.12,169.64,171.96,3254701.0
2018-07-26 13:30:00,171.96,173.72,171.4,172.52,2448532.0
2018-07-27 13:30:00,171.64,172.88,168.48,169.0,2950968.0
2018-07-30 13:30:00,171.16,172.9,170.78,172.04,3847041.0
2018-07-31 13:30:00,171.68,172.86,169.48,172.08,3334367.0
2018-08-01 13:30:00,170.32,170.4,166.96,169.36,4314623.0
